account_id,txn_count,total_amount,avg_txn_amount,avg_balance,first_txn,last_txn
2025,267,1661597.0,6223.209737827716,27668.53970037453,1994-10-02,1998-12-14
2026,169,773420.0,4576.449704142012,43771.31538461538,1996-09-14,1998-12-16
2027,224,488368.0,2180.214285714286,22233.977678571428,1994-11-28,1998-12-17
2028,213,2397375.0,11255.281690140846,42949.64225352113,1994-11-26,1998-12-05
2029,36,69100.0,1919.4444444444443,17811.11111111111,1993-05-29,1996-12-09
2030,274,2454572.0,8958.29197080292,61515.982481751824,1994-09-13,1998-12-14
2032,169,429046.0,2538.733727810651,16011.588165680472,1996-11-14,1998-12-13
2033,184,790218.0,4294.663043478261,30579.87989130435,1996-03-20,1998-12-09
2034,156,1337488.0,8573.641025641025,55209.90897435898,1996-08-21,1998-12-18
2035,281,1959403.0,6972.964412811388,50395.54234875445,1996-05-10,1998-12-16
2036,71,194773.0,2743.281690140845,33666.38873239437,1997-10-03,1998-12-15
2037,437,2443354.0,5591.199084668192,37117.92105263158,1993-05-06,1998-12-12
2038,406,894622.0,2203.502463054187,31040.816748768473,1993-08-06,1998-12-14
2039,226,897025.0,3969.137168141593,38131.010176991156,1993-03-12,1998-12-05
2040,151,565078.0,3742.2384105960264,34454.605298013244,1996-06-25,1998-12-13
2041,198,474524.0,2396.5858585858587,32710.017171717172,1995-07-05,1998-12-16
2042,107,135105.0,1262.6635514018692,14943.862616822431,1997-02-12,1998-12-17
2043,200,575020.0,2875.1,21902.9795,1995-11-27,1998-12-14
2044,265,1942315.0,7329.490566037736,46116.55547169811,1994-11-23,1998-12-11
2045,131,330303.0,2521.3969465648856,22335.186259541984,1996-09-09,1998-12-13
2046,155,208674.0,1346.283870967742,21383.29935483871,1996-10-17,1998-12-16
2047,208,404821.0,1946.2548076923076,34619.43028846154,1995-02-21,1998-12-08
2048,132,636337.0,4820.734848484848,40180.02954545455,1997-03-30,1998-12-14
2049,63,222224.0,3527.3650793650795,25401.77142857143,1997-12-19,1998-12-14
2050,534,2207205.0,4133.342696629214,40754.456928838954,1993-10-22,1998-12-14
2051,219,2738981.0,12506.762557077625,54393.50182648402,1995-11-08,1998-12-12
2052,465,1355858.0,2915.8236559139787,40960.7623655914,1993-10-20,1998-12-11
2053,66,213344.0,3232.4848484848485,24371.630303030306,1997-10-16,1998-12-14
2054,332,2013309.0,6064.183734939759,44253.91536144578,1995-01-24,1998-12-13
2055,98,460501.0,4698.989795918367,13372.613265306123,1997-04-17,1998-12-12
2056,310,2991186.0,9648.987096774194,48902.812225806454,1993-04-07,1998-12-11
2057,128,779057.0,6086.3828125,55547.340625,1997-06-20,1998-12-13
2058,214,306931.0,1434.2570093457944,18883.093457943924,1996-09-09,1998-12-12
2059,237,1224549.0,5166.873417721519,34172.90168776371,1994-10-08,1998-12-12
2060,129,816851.0,6332.178294573643,32005.816279069764,1996-12-05,1998-12-11
2061,412,683869.0,1659.876213592233,20822.76140776699,1993-05-12,1998-12-12
2062,264,3111851.0,11787.314393939394,47248.15113636364,1996-03-06,1998-12-14
2063,323,692133.0,2142.826625386997,33331.701238390095,1993-12-04,1998-12-10
2064,127,701603.0,5524.433070866142,26531.708661417324,1996-12-30,1998-12-12
2065,147,1133589.0,7711.489795918367,34225.62244897959,1996-08-28,1998-12-16
2066,142,248919.0,1752.9507042253522,22104.90281690141,1996-08-07,1998-12-11
2067,292,759902.0,2602.404109589041,44570.65205479452,1994-04-07,1998-12-15
2068,489,595919.0,1218.6482617586912,19544.136605316973,1993-06-02,1998-12-14
2069,102,496564.0,4868.274509803921,43180.84607843137,1997-10-08,1998-12-13
2070,409,1953622.0,4776.5819070904645,38533.69486552567,1993-01-29,1998-12-14
2071,111,639548.0,5761.693693693694,27781.37297297297,1997-05-08,1998-12-11
2072,337,3247939.0,9637.80118694362,71079.7824925816,1993-10-17,1998-12-08
2073,81,574622.0,7094.098765432099,40723.612345679016,1997-08-14,1998-12-12
2074,206,1666045.0,8087.597087378641,36631.773300970875,1996-02-18,1998-12-10
2075,232,223921.0,965.176724137931,18406.234913793105,1996-01-01,1998-12-14
2076,151,322055.0,2132.8145695364237,20198.12715231788,1996-09-17,1998-12-14
2077,234,491050.0,2098.5042735042734,29811.428205128206,1995-01-04,1998-12-10
2078,378,2067327.0,5469.119047619048,37629.24814814815,1993-07-08,1998-12-13
2079,69,541289.0,7844.768115942029,60764.82028985507,1997-09-06,1998-12-07
2080,127,2093189.0,16481.803149606298,63609.504724409446,1997-04-27,1998-12-12
2081,94,150426.0,1600.276595744681,23939.064893617022,1997-07-02,1998-12-11
2082,434,2933511.0,6759.241935483871,39933.6831797235,1993-09-03,1998-12-13
2083,133,1396762.0,10501.96992481203,28438.68195488722,1996-09-28,1998-12-17
2084,146,1186568.0,8127.178082191781,54903.25684931507,1996-09-08,1998-12-13
2085,148,470788.0,3181.0,27156.778378378378,1997-02-13,1998-12-13
2086,159,2766419.0,17398.861635220124,68566.30320754717,1996-08-09,1998-12-17
2087,378,3944549.0,10435.314814814816,52811.4708994709,1993-01-08,1998-12-08
2088,347,783074.0,2256.6974063400576,23079.39423631124,1993-07-28,1998-12-07
2089,112,1303137.0,11635.151785714286,46374.37857142858,1997-03-05,1998-12-16
2090,101,241999.0,2396.029702970297,26697.41782178218,1996-11-26,1998-12-12
2091,122,303149.0,2484.8278688524592,40211.22049180328,1996-09-25,1998-12-14
2092,286,2827746.0,9887.223776223776,41940.80811188811,1994-04-29,1998-12-09
2093,77,570079.0,7403.623376623376,47928.912987012984,1997-07-07,1998-12-08
2094,127,179159.0,1410.7007874015749,17124.999212598424,1996-08-23,1998-12-15
2095,169,1521384.0,9002.272189349113,49845.22426035503,1995-12-19,1998-12-12
2096,272,1351993.0,4970.5625,38632.43676470588,1995-06-17,1998-12-12
2097,79,159784.0,2022.5822784810127,36506.027848101265,1997-10-11,1998-12-18
2099,389,4763696.0,12246.005141388176,65285.87097686375,1993-01-12,1998-12-12
2101,198,248309.0,1254.0858585858587,25855.340404040406,1996-08-04,1998-12-13
2102,179,729132.0,4073.36312849162,25155.911731843575,1996-08-05,1998-12-11
2103,127,281293.0,2214.9055118110236,16906.390551181103,1997-02-01,1998-12-13
2104,165,792922.0,4805.587878787879,37889.634545454544,1996-06-12,1998-12-12
2105,165,310683.0,1882.9272727272728,21177.451515151515,1996-03-09,1998-12-09
2106,184,926367.0,5034.603260869565,22367.105978260868,1996-02-01,1998-12-17
2107,150,588938.0,3926.2533333333336,29269.356666666667,1996-11-09,1998-12-08
2108,159,877065.0,5516.132075471698,29656.857861635224,1996-07-06,1998-12-10
2109,87,360845.0,4147.64367816092,51423.011494252874,1996-02-02,1998-12-08
2110,319,424388.0,1330.369905956113,22005.131347962382,1993-02-23,1998-12-14
2111,296,3884605.0,13123.66554054054,67913.95878378379,1995-01-25,1998-12-16
2112,166,664474.0,4002.855421686747,30438.37289156627,1996-07-12,1998-12-14
2113,124,620438.0,5003.532258064516,27296.91290322581,1996-08-28,1998-12-16
2114,174,662700.0,3808.6206896551726,22095.574137931035,1996-08-11,1998-12-12
2115,107,135819.0,1269.3364485981308,13282.26355140187,1996-12-05,1998-12-12
2116,220,1586799.0,7212.722727272727,42219.35909090909,1996-05-02,1998-12-18
2117,157,743462.0,4735.426751592357,22068.431847133757,1996-08-07,1998-12-11
2118,106,917658.0,8657.150943396226,45543.13962264151,1997-05-11,1998-12-13
2119,210,791588.0,3769.4666666666667,27227.02238095238,1995-09-21,1998-12-11
2121,307,2363180.0,7697.654723127036,45720.596742671005,1994-12-05,1998-12-14
2122,467,5522677.0,11825.860813704498,60407.284967880085,1993-01-08,1998-12-11
2123,294,413068.0,1404.9931972789116,15793.400340136055,1993-07-26,1998-12-13
2124,473,3188054.0,6740.071881606766,51212.97420718816,1993-02-20,1998-12-14
2125,70,779187.0,11131.242857142857,56318.46142857143,1997-11-20,1998-12-18
2126,122,2017043.0,16533.139344262294,69364.34999999999,1997-02-09,1998-12-11
2127,97,141495.0,1458.7113402061855,19014.144329896906,1997-05-09,1998-12-06
2128,293,653480.0,2230.307167235495,18162.28361774744,1993-12-10,1998-12-12
2130,121,1328065.0,10975.743801652892,55300.63801652893,1996-11-04,1998-11-30
2131,158,324361.0,2052.9177215189875,32104.818987341776,1996-07-11,1998-12-13
2132,307,2915347.0,9496.244299674267,45861.02149837134,1993-10-08,1998-12-12
2133,62,114336.0,1844.1290322580646,16411.16129032258,1997-10-07,1998-12-14
2134,203,761975.0,3753.5714285714284,40261.18866995074,1996-08-06,1998-12-13
2135,101,407832.0,4037.940594059406,24026.449504950495,1997-06-17,1998-12-14
2136,58,288103.0,4967.293103448276,34537.35862068966,1997-10-02,1998-12-05
2137,331,2778122.0,8393.117824773413,35639.51873111782,1993-08-17,1998-12-12
2138,87,853911.0,9815.068965517241,43882.99195402299,1997-08-11,1998-12-14
2139,331,2619519.0,7913.954682779457,34846.60422960725,1995-06-09,1998-12-10
2140,366,543638.0,1485.3497267759562,25524.86775956284,1993-10-21,1998-12-09
2141,106,980434.0,9249.377358490567,53419.42830188679,1997-05-09,1998-12-17
2142,88,632372.0,7186.045454545455,37871.98977272728,1997-09-01,1998-12-12
2143,226,1705810.0,7547.831858407079,33995.77256637168,1996-01-13,1998-12-13
2144,216,2454423.0,11363.069444444445,37056.89675925926,1995-07-21,1998-12-02
2146,426,2864152.0,6723.361502347418,45005.894131455396,1993-06-05,1998-12-14
2147,129,278827.0,2161.4496124031007,18582.572868217052,1996-07-10,1998-12-08
2148,223,294243.0,1319.47533632287,16257.319730941703,1995-09-22,1998-12-17
2149,126,293913.0,2332.6428571428573,20100.50634920635,1996-08-11,1998-12-13
2150,308,424674.0,1378.8116883116884,15766.984740259739,1993-09-12,1998-12-13
2151,331,1041660.0,3147.009063444109,21921.780362537764,1995-02-08,1998-12-13
2152,49,116560.0,2378.7755102040815,21611.434693877552,1997-10-23,1998-12-06
2153,273,2346886.0,8596.652014652014,33350.495604395604,1996-01-07,1998-12-14
2154,265,348856.0,1316.4377358490567,17603.764905660377,1994-04-21,1998-12-11
2155,352,432348.0,1228.2613636363637,19473.75681818182,1994-06-08,1998-12-13
2156,144,1390950.0,9659.375,43685.17847222222,1996-09-11,1998-12-14
2157,199,1134554.0,5701.276381909548,21480.531658291457,1995-11-08,1998-12-10
2158,99,344594.0,3480.747474747475,36927.45252525253,1997-03-29,1998-12-15
2159,231,1742958.0,7545.272727272727,40576.14675324676,1996-01-01,1998-12-16
2160,134,521444.0,3891.373134328358,29150.20298507463,1996-11-10,1998-12-17
2161,340,1831701.0,5387.355882352941,30128.414117647062,1993-12-30,1998-12-12
2162,80,941130.0,11764.125,52717.115000000005,1997-11-21,1998-12-16
2163,315,1936243.0,6146.803174603175,41393.16634920635,1995-01-05,1998-12-14
2164,143,1209165.0,8455.699300699302,48970.23916083916,1996-09-12,1998-12-11
2165,123,925273.0,7522.544715447155,29949.263414634144,1997-04-08,1998-12-15
2166,127,538338.0,4238.881889763779,24898.1874015748,1997-04-12,1998-12-13
2167,409,3342668.0,8172.78239608802,55408.34767726161,1993-08-08,1998-12-12
2169,110,859844.0,7816.763636363637,41594.4,1997-07-09,1998-12-13
2170,438,6164332.0,14073.817351598174,73251.1794063927,1994-05-19,1998-12-14
2172,64,139502.0,2179.71875,19995.771875,1997-09-02,1998-12-14
2173,96,207477.0,2161.21875,25471.796875,1997-05-02,1998-12-13
2174,52,412939.0,7941.134615384615,42702.446153846155,1997-10-24,1998-12-18
2175,399,4847680.0,12149.573934837093,51411.1007518797,1993-04-27,1998-12-06
2176,465,4070032.0,8752.756989247311,35507.99320430108,1993-06-06,1998-12-05
2177,346,715834.0,2068.884393063584,22058.087861271677,1993-01-04,1998-12-08
2178,249,2092643.0,8404.18875502008,50908.11204819277,1995-05-15,1998-12-12
2179,391,2944068.0,7529.585677749361,57507.65856777494,1994-01-14,1998-12-10
2180,41,78500.0,1914.6341463414635,17960.975609756097,1993-10-27,1997-03-10
2182,86,333132.0,3873.6279069767443,31486.004651162788,1997-07-12,1998-12-09
2183,78,570573.0,7315.038461538462,35471.49487179487,1997-07-17,1998-12-09
2184,106,1038669.0,9798.764150943396,38318.87169811321,1997-05-07,1998-12-14
2185,235,476426.0,2027.344680851064,27427.59574468085,1995-01-18,1998-12-14
2186,339,709391.0,2092.5988200589973,23535.773451327434,1993-07-07,1998-12-14
2187,219,2951074.0,13475.223744292238,65006.56529680366,1996-02-26,1998-12-15
2189,488,3029074.0,6207.118852459016,52225.22643442623,1993-04-22,1998-12-18
2190,235,2378377.0,10120.753191489363,55093.59744680851,1996-06-04,1998-12-14
2191,159,819615.0,5154.811320754717,22887.75534591195,1996-08-08,1998-12-15
2192,230,1512638.0,6576.686956521739,27866.81652173913,1996-03-22,1998-12-14
2193,128,346867.0,2709.8984375,18687.20390625,1996-11-03,1998-12-14
2194,116,906674.0,7816.1551724137935,38417.18965517241,1997-02-25,1998-12-12
2195,243,1800137.0,7407.971193415638,66271.33004115227,1994-10-08,1998-12-16
2196,75,174429.0,2325.72,22616.193333333333,1997-07-24,1998-12-16
2197,89,470292.0,5284.179775280899,44256.323595505615,1997-07-26,1998-12-13
2199,443,600930.0,1356.5011286681715,23469.972460496614,1993-08-04,1998-12-18
2200,73,404627.0,5542.835616438356,36544.55616438356,1997-06-26,1998-12-14
2201,420,387895.0,923.5595238095239,16886.445,1993-10-05,1998-12-14
2203,246,591834.0,2405.829268292683,23424.50406504065,1995-04-04,1998-12-15
2204,88,263036.0,2989.0454545454545,23922.455681818185,1997-07-20,1998-12-12
2205,138,340562.0,2467.840579710145,19947.672463768115,1996-04-13,1998-12-12
2206,221,685734.0,3102.868778280543,36040.3036199095,1995-08-10,1998-12-12
2207,161,1660787.0,10315.447204968945,41301.098757763975,1996-01-25,1998-12-10
2208,75,100508.0,1340.1066666666666,14111.284000000001,1997-07-02,1998-12-06
2209,250,3454683.0,13818.732,63232.166,1996-08-15,1998-12-09
2210,132,292428.0,2215.3636363636365,35074.7356060606,1996-08-13,1998-12-13
2211,64,1354696.0,21167.125,57996.8609375,1997-11-10,1998-12-08
2212,159,347643.0,2186.433962264151,22128.720754716982,1996-02-12,1998-12-18
2213,382,1480720.0,3876.2303664921465,27440.28167539267,1993-07-11,1998-12-12
2214,166,1005266.0,6055.819277108434,35464.822289156626,1996-01-27,1998-12-12
2215,55,150048.0,2728.1454545454544,24611.72909090909,1997-10-17,1998-12-08
2216,451,5333242.0,11825.370288248338,57839.61376940133,1993-04-17,1998-12-17
2217,36,95300.0,2647.222222222222,20222.222222222223,1996-01-27,1998-12-12
2218,305,4380298.0,14361.632786885246,69279.01049180327,1994-11-21,1998-12-16
2219,486,7325624.0,15073.300411522634,70342.53730452675,1993-03-11,1998-12-13
2220,360,858530.0,2384.8055555555557,22008.24861111111,1993-02-10,1998-12-14
2221,53,69592.0,1313.0566037735848,14485.190566037736,1997-11-15,1998-12-12
2222,338,3645875.0,10786.612426035503,56221.61606508876,1993-05-01,1998-12-17
2223,162,305127.0,1883.5,16249.518518518518,1996-01-05,1998-12-13
2224,96,1002285.0,10440.46875,48549.96458333333,1997-03-08,1998-12-05
2225,162,288151.0,1778.70987654321,17120.762345679013,1996-01-24,1998-12-14
2226,221,1429492.0,6468.289592760181,36296.34841628959,1996-02-17,1998-12-08
2227,419,5461899.0,13035.5584725537,62752.57398568019,1994-05-22,1998-12-11
2228,355,3214810.0,9055.802816901409,46759.30876056338,1994-03-19,1998-12-13
2229,126,752492.0,5972.158730158731,28723.703174603175,1997-01-27,1998-12-18
2230,159,334958.0,2106.6540880503144,26975.606918238995,1996-02-11,1998-12-14
2231,72,179981.0,2499.7361111111113,17431.61527777778,1997-10-14,1998-12-11
2232,177,649501.0,3669.497175141243,35106.31186440678,1996-05-07,1998-12-13
2233,166,387303.0,2333.1506024096384,22540.246987951807,1996-01-03,1998-12-15
2234,139,133124.0,957.726618705036,21149.637410071944,1996-11-21,1998-12-19
2235,178,743668.0,4177.91011235955,24897.223033707865,1995-10-22,1998-12-10
2236,171,1307145.0,7644.122807017544,23070.987134502924,1995-08-27,1998-11-30
2237,254,1387081.0,5460.9488188976375,47249.67637795276,1995-12-13,1998-12-14
2239,319,1526226.0,4784.407523510972,37864.431661442,1995-01-05,1998-12-17
2240,160,2103974.0,13149.8375,59404.10187500001,1996-10-07,1998-12-18
2241,540,1822534.0,3375.062962962963,41543.156481481485,1993-02-08,1998-12-10
2242,425,6545747.0,15401.757647058823,53393.711764705884,1993-02-25,1998-12-06
2243,229,1081722.0,4723.676855895196,38225.18689956332,1996-01-24,1998-12-13
2244,221,551919.0,2497.371040723982,28785.736199095023,1995-07-19,1998-12-08
2245,404,4792165.0,11861.794554455446,64841.79601485148,1993-03-30,1998-12-18
2246,187,2408103.0,12877.55614973262,45810.86951871657,1996-04-25,1998-12-12
2247,299,1614309.0,5399.026755852843,40690.539799331105,1996-04-13,1998-12-16
2250,349,2861602.0,8199.432664756447,48987.766189111746,1993-11-02,1998-12-10
2252,139,157745.0,1134.8561151079136,18927.13525179856,1996-10-05,1998-12-15
2253,344,774738.0,2252.1453488372094,27999.83430232558,1993-07-24,1998-12-13
2254,240,2701887.0,11257.8625,52219.260416666664,1996-04-17,1998-12-13
2255,170,221921.0,1305.4176470588236,16926.836470588238,1995-10-14,1998-12-10
2256,338,667327.0,1974.3402366863904,18937.626627218935,1993-02-06,1998-12-13
2257,287,397966.0,1386.6411149825783,19258.048083623693,1993-12-21,1998-12-11
2258,117,297989.0,2546.91452991453,33777.305128205124,1996-11-12,1998-12-12
2259,264,480200.0,1818.939393939394,17749.83787878788,1994-05-14,1998-12-09
2260,253,1000903.0,3956.1383399209485,11892.724901185771,1994-06-07,1998-12-13
2261,94,946522.0,10069.382978723404,29539.52340425532,1996-12-27,1998-12-03
2262,158,2481682.0,15706.848101265823,64939.648101265826,1997-02-08,1998-12-18
2263,184,1223458.0,6649.228260869565,50434.32934782608,1996-03-12,1998-12-12
2264,110,208506.0,1895.509090909091,24214.153636363637,1996-11-22,1998-12-14
2265,243,3516135.0,14469.691358024691,50066.23049382716,1995-08-03,1998-12-16
2266,124,1017455.0,8205.282258064517,48251.0,1996-07-19,1998-12-14
2267,275,2678282.0,9739.207272727273,48408.88112727273,1994-09-20,1998-12-12
2268,285,2310938.0,8108.554385964912,55203.627368421054,1995-02-11,1998-12-13
2269,356,1361271.0,3823.794943820225,27698.974719101123,1993-11-04,1998-12-14
2270,84,202299.0,2408.3214285714284,23958.209523809524,1997-03-08,1998-12-06
2271,290,355934.0,1227.3586206896553,19132.04551724138,1993-11-13,1998-12-10
2272,64,202334.0,3161.46875,21863.5,1997-10-08,1998-12-13
2274,181,370587.0,2047.4419889502763,33874.92928176796,1996-01-21,1998-12-13
2275,127,744046.0,5858.629921259842,23497.96535433071,1996-09-16,1998-12-11
2276,312,558833.0,1791.1314102564102,33281.398717948716,1993-10-22,1998-12-14
2278,187,886927.0,4742.92513368984,34573.41336898396,1996-08-03,1998-12-08
2279,146,2172385.0,14879.349315068494,56447.22328767123,1996-10-30,1998-12-12
2280,227,1503039.0,6621.31718061674,38907.24713656388,1995-08-17,1998-12-08
2281,232,1279916.0,5516.879310344828,30898.531896551725,1995-07-13,1998-12-14
2282,420,6391305.0,15217.392857142857,75292.24242857142,1993-09-17,1998-12-14
2285,129,377577.0,2926.953488372093,34398.516279069765,1996-11-21,1998-12-18
2286,142,551511.0,3883.8802816901407,23223.725352112677,1996-12-06,1998-12-14
2287,174,1619415.0,9306.98275862069,58712.96264367816,1996-04-21,1998-12-12
2288,197,1591290.0,8077.61421319797,63371.01624365482,1996-01-01,1998-12-16
2289,184,1122962.0,6103.054347826087,31080.523913043482,1996-03-07,1998-12-10
2290,120,318467.0,2653.891666666667,19271.9875,1996-10-22,1998-12-17
2291,131,366399.0,2796.93893129771,17305.22290076336,1996-07-27,1998-12-15
2292,318,343940.0,1081.572327044025,24342.276729559748,1995-06-29,1998-12-14
2293,353,916842.0,2597.28611898017,25880.133711048158,1993-02-13,1998-12-12
2294,137,809004.0,5905.138686131387,24701.32481751825,1996-09-29,1998-12-18
2295,174,2267758.0,13033.091954022988,54226.67643678161,1996-06-25,1998-12-12
2296,65,646704.0,9949.292307692307,37197.96461538462,1997-11-05,1998-12-12
2297,275,437028.0,1589.1927272727273,18331.323999999997,1995-06-18,1998-12-16
2298,360,3078955.0,8552.652777777777,46719.435000000005,1993-07-03,1998-12-12
2299,106,407065.0,3840.235849056604,15854.090566037738,1997-01-21,1998-12-13
2300,15,37700.0,2513.3333333333335,15653.333333333334,1997-01-13,1998-06-07
2301,213,1650924.0,7750.816901408451,49519.19014084507,1995-10-10,1998-12-10
2302,410,1736875.0,4236.280487804878,34291.33024390244,1993-09-10,1998-12-13
2303,133,1059162.0,7963.624060150376,35677.915037593986,1996-11-24,1998-12-13
2304,129,1584400.0,12282.170542635658,40842.29534883721,1996-02-19,1998-12-08
2305,299,519163.0,1736.3311036789298,14408.05016722408,1993-12-11,1998-12-08
2306,412,1701210.0,4129.150485436893,32783.074271844656,1993-12-08,1998-12-18
2307,228,420009.0,1842.1447368421052,17831.058771929824,1995-07-12,1998-12-13
2309,202,1338350.0,6625.495049504951,30149.62623762376,1995-12-03,1998-12-12
2310,228,738231.0,3237.8552631578946,38026.54956140351,1995-07-19,1998-12-13
2311,68,601729.0,8848.95588235294,39825.842647058824,1997-10-19,1998-12-13
2312,58,153629.0,2648.7758620689656,16159.374137931034,1997-09-26,1998-12-13
2313,452,1919233.0,4246.090707964602,31862.94004424779,1993-04-13,1998-12-14
2314,121,698475.0,5772.520661157025,35027.66694214876,1996-09-07,1998-12-05
2315,286,493111.0,1724.1643356643356,34073.91608391608,1994-02-13,1998-12-16
2316,110,140762.0,1279.6545454545455,25068.730909090908,1997-07-21,1998-12-13
2317,75,147011.0,1960.1466666666668,19161.917333333335,1997-08-28,1998-12-17
2318,535,3103859.0,5801.605607476636,52244.011962616816,1993-11-08,1998-12-13
2319,147,1660002.0,11292.530612244898,42381.24285714286,1996-07-02,1998-12-18
2321,423,5910840.0,13973.617021276596,66643.09739952718,1993-05-13,1998-12-07
2322,459,3132751.0,6825.165577342048,45567.0879956427,1995-01-02,1998-12-14
2323,255,2097990.0,8227.411764705883,54360.95333333333,1995-05-08,1998-12-11
2324,96,573702.0,5976.0625,23787.651041666668,1997-05-24,1998-12-11
2325,152,796504.0,5240.1578947368425,30897.389473684212,1997-02-26,1998-12-14
2326,320,2285385.0,7141.828125,41201.061875,1994-01-24,1998-12-15
2327,329,2304973.0,7005.996960486322,26057.13252279635,1993-06-08,1998-12-11
2328,226,521036.0,2305.4690265486724,50514.41106194691,1995-06-14,1998-12-13
2329,137,387850.0,2831.021897810219,22401.287591240874,1996-08-07,1998-12-06
2330,398,470489.0,1182.1331658291458,19417.08819095477,1993-01-19,1998-12-12
2331,229,266297.0,1162.8689956331878,17517.56419213974,1995-04-29,1998-12-14
2332,138,520143.0,3769.1521739130435,50005.13695652174,1996-09-24,1998-12-14
2333,274,830581.0,3031.317518248175,34655.35510948906,1994-10-08,1998-12-17
2334,213,1163472.0,5462.30985915493,32637.21408450704,1996-03-19,1998-12-12
2335,316,1024208.0,3241.1645569620255,9169.57753164557,1996-04-04,1998-12-13
2336,375,862682.0,2300.4853333333335,20076.497333333333,1993-07-08,1998-12-13
2337,104,755250.0,7262.0192307692305,49660.383653846155,1997-07-07,1998-12-14
2338,77,1161443.0,15083.675324675325,68977.1248051948,1997-08-08,1998-12-02
2339,123,303013.0,2463.520325203252,17780.3593495935,1996-09-22,1998-12-14
2340,82,318462.0,3883.682926829268,31602.095121951217,1997-06-22,1998-12-08
2341,201,210737.0,1048.4427860696517,15665.992537313432,1995-11-25,1998-12-13
2342,342,438619.0,1282.5116959064328,22240.980994152047,1993-02-11,1998-12-13
2343,302,1260929.0,4175.261589403974,39086.19271523179,1994-12-09,1998-12-09
2344,163,273949.0,1680.6687116564417,18867.749693251535,1996-07-02,1998-12-14
2345,398,2669910.0,6708.316582914573,32843.15778894473,1993-10-25,1998-12-14
2346,191,1069349.0,5598.685863874345,24657.38062827225,1996-05-08,1998-12-14
2347,136,357592.0,2629.3529411764707,23474.373529411765,1996-08-30,1998-12-18
2348,202,1106781.0,5479.1138613861385,24352.42623762376,1996-02-05,1998-12-13
2349,121,325848.0,2692.9586776859505,17537.176859504132,1996-09-11,1998-12-16
2350,194,2085922.0,10752.175257731958,51598.62731958763,1996-08-04,1998-12-14
2351,80,634536.0,7931.7,51811.722499999996,1997-09-08,1998-12-09
2352,399,2036792.0,5104.741854636592,53086.551378446115,1995-01-21,1998-12-14
2353,246,1284746.0,5222.544715447155,49753.16178861789,1995-09-21,1998-12-14
2354,103,809867.0,7862.78640776699,48063.73300970874,1997-03-17,1998-12-13
2355,257,4351110.0,16930.389105058366,55539.810505836576,1995-01-03,1998-12-14
2356,100,845347.0,8453.47,43868.775,1996-12-23,1998-12-16
2357,355,903056.0,2543.819718309859,23615.685352112676,1993-01-04,1998-12-12
2358,191,806550.0,4222.774869109948,27962.439790575918,1995-09-13,1998-12-13
2359,164,380055.0,2317.4085365853657,21306.72256097561,1996-07-14,1998-12-13
2360,160,1176077.0,7350.48125,44112.983125,1996-08-27,1998-12-14
2361,365,1189571.0,3259.0986301369862,19752.194794520547,1994-02-25,1998-12-13
2362,101,141525.0,1401.2376237623762,19208.272277227723,1996-12-30,1998-12-14
2363,306,681311.0,2226.5065359477126,27294.25588235294,1994-10-07,1998-12-09
2364,234,507951.0,2170.730769230769,22104.584615384614,1995-05-03,1998-12-13
2365,239,489288.0,2047.2301255230125,23204.915062761505,1994-11-04,1998-12-11
2366,97,186901.0,1926.8144329896907,17687.390721649484,1997-05-20,1998-12-14
2367,289,1941514.0,6718.0415224913495,40655.92318339101,1995-03-04,1998-12-19
2369,92,528073.0,5739.923913043478,42546.97065217391,1997-07-19,1998-12-12
2370,71,530628.0,7473.633802816901,43325.24225352113,1997-10-01,1998-12-14
2371,60,469000.0,7816.666666666667,48789.223333333335,1997-10-23,1998-12-17
2372,126,150733.0,1196.2936507936508,17933.625396825395,1997-06-15,1998-12-14
2373,116,246839.0,2127.9224137931033,13598.238793103448,1996-09-29,1998-12-14
2374,160,233030.0,1456.4375,19380.369375000002,1995-12-07,1998-12-14
2375,357,2751285.0,7706.680672268908,54829.512605042015,1994-05-16,1998-12-12
2376,127,1128590.0,8886.535433070867,36769.413385826774,1996-12-14,1998-12-14
2377,281,415599.0,1479.0,18813.564768683274,1994-11-13,1998-12-13
2378,432,5252705.0,12159.039351851852,54503.51018518518,1993-01-01,1998-12-07
2379,484,835097.0,1725.4070247933885,21061.715289256197,1993-01-10,1998-12-12
2380,115,367310.0,3194.0,32222.132173913044,1997-02-27,1998-12-16
2381,117,798771.0,6827.102564102564,41266.6,1997-02-13,1998-12-06
2382,289,691698.0,2393.418685121107,22626.38027681661,1994-03-08,1998-12-10
2383,197,723456.0,3672.3654822335025,39581.13959390863,1996-08-05,1998-12-12
2384,234,4937338.0,21099.735042735043,58251.55346153846,1994-12-23,1998-12-13
2385,112,994016.0,8875.142857142857,52503.950892857145,1996-11-15,1998-12-14
2386,147,863262.0,5872.530612244898,56633.772108843536,1996-12-17,1998-12-12
2387,129,288068.0,2233.0852713178297,15394.371317829457,1996-06-22,1998-12-13
2388,300,441424.0,1471.4133333333334,24362.696,1993-06-09,1998-12-15
2389,174,1402856.0,8062.390804597701,48106.637931034486,1996-06-02,1998-12-12
2390,221,2667524.0,12070.244343891403,48592.789140271496,1996-02-12,1998-12-06
2391,64,243828.0,3809.8125,32736.178125000002,1997-11-07,1998-12-12
2392,38,266646.0,7017.0,27046.378947368423,1997-05-18,1998-11-30
